OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Length,Shape__Area
5665,23,Waterford,116176,10/3/2020 0:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,352,302.9885691,,,643184.904,4848379555
5666,24,Westmeath,88770,10/3/2020 0:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,798,898.9523488,,,422669.3327,5208705730
5667,25,Wexford,149722,10/3/2020 0:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,422,281.8557059,,,589324.4767,6332221063
5668,26,Wicklow,142425,10/3/2020 0:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,969,680.3580832,,,427539.1986,5580728579
5669,1,Carlow,56932,10/4/2020 0:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,301,528.7009063,,,319348.5725,2432351721
5670,2,Cavan,76176,10/4/2020 0:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1006,1320.625919,,,515954.4965,5575009911
5671,3,Clare,118817,10/4/2020 0:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,675,568.1005243,,,1013948.95,8722541706
5672,4,Cork,542868,10/4/2020 0:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,2403,442.6490418,,,2129949.409,19529490886
5673,5,Donegal,159192,10/4/2020 0:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1135,712.9755264,,,2145085.774,14624041937
5674,6,Dublin,1347359,10/4/2020 0:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,17951,1332.310097,,,449433.5318,2612632655
5675,7,Galway,258058,10/4/2020 0:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,859,332.870905,,,1972288.286,17079158586
5676,8,Kerry,147707,10/4/2020 0:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,445,301.272113,,,1753779.819,12483603408
5677,9,Kildare,222504,10/4/2020 0:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2678,1203.573868,,,422182.0368,4726063622
5678,10,Kilkenny,99232,10/4/2020 0:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,484,487.7458884,,,453397.5722,5585391835
5679,11,Laois,84697,10/4/2020 0:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,508,599.7851164,,,398512.4622,4731211499
5680,12,Leitrim,32044,10/4/2020 0:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,122,380.7265011,,,453253.685,4618679673
5681,13,Limerick,194899,10/4/2020 0:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1080,554.1331664,,,673892.6905,7206726912
5682,14,Longford,40873,10/4/2020 0:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,383,937.0489076,,,315245.1728,3097977869
5683,15,Louth,128884,10/4/2020 0:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1088,844.1699513,,,352203.5172,2386326963
5684,16,Mayo,130507,10/4/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,670,513.3824239,,,2101964.077,16036984139
5685,17,Meath,195044,10/4/2020 0:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1149,589.0978446,,,554844.7505,6658570746
5686,18,Monaghan,61386,10/4/2020 0:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,730,1189.196234,,,392803.0473,3768943157
5687,19,Offaly,77961,10/4/2020 0:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,772,990.2387091,,,561440.3786,5558826350
5688,20,Roscommon,64544,10/4/2020 0:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,494,765.3693604,,,622494.1546,7278743876
5689,21,Sligo,65535,10/4/2020 0:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,211,321.965362,,,682286.8703,5348370378
5690,22,Tipperary,159553,10/4/2020 0:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,836,523.9638239,,,781276.5797,11551196729
5691,23,Waterford,116176,10/4/2020 0:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,353,303.849332,,,643184.904,4848379555
5692,24,Westmeath,88770,10/4/2020 0:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,802,903.4583756,,,422669.3327,5208705730
5693,25,Wexford,149722,10/4/2020 0:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,432,288.5347511,,,589324.4767,6332221063
5694,26,Wicklow,142425,10/4/2020 0:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,974,683.8687028,,,427539.1986,5580728579
5695,1,Carlow,56932,10/5/2020 0:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,301,528.7009063,,,319348.5725,2432351721
5696,2,Cavan,76176,10/5/2020 0:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1021,1340.31716,,,515954.4965,5575009911
5697,3,Clare,118817,10/5/2020 0:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,707,595.0326973,,,1013948.95,8722541706
5698,4,Cork,542868,10/5/2020 0:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,2444,450.2015223,,,2129949.409,19529490886
5699,5,Donegal,159192,10/5/2020 0:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1186,745.0123122,,,2145085.774,14624041937
5700,6,Dublin,1347359,10/5/2020 0:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,18061,1340.474217,,,449433.5318,2612632655
5701,7,Galway,258058,10/5/2020 0:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,866,335.5834735,,,1972288.286,17079158586
5702,8,Kerry,147707,10/5/2020 0:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,463,313.4584008,,,1753779.819,12483603408
5703,9,Kildare,222504,10/5/2020 0:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2691,1209.41646,,,422182.0368,4726063622
5704,10,Kilkenny,99232,10/5/2020 0:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,486,489.7613673,,,453397.5722,5585391835
5705,11,Laois,84697,10/5/2020 0:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,509,600.9657957,,,398512.4622,4731211499
5706,12,Leitrim,32044,10/5/2020 0:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,122,380.7265011,,,453253.685,4618679673
5707,13,Limerick,194899,10/5/2020 0:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1097,562.8556329,,,673892.6905,7206726912
5708,14,Longford,40873,10/5/2020 0:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,387,946.8353192,,,315245.1728,3097977869
5709,15,Louth,128884,10/5/2020 0:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1101,854.2565408,,,352203.5172,2386326963
5710,16,Mayo,130507,10/5/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,675,517.2136361,,,2101964.077,16036984139
5711,17,Meath,195044,10/5/2020 0:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1169,599.3519411,,,554844.7505,6658570746
5712,18,Monaghan,61386,10/5/2020 0:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,745,1213.631773,,,392803.0473,3768943157
5713,19,Offaly,77961,10/5/2020 0:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,778,997.9348649,,,561440.3786,5558826350
5714,20,Roscommon,64544,10/5/2020 0:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,500,774.6653446,,,622494.1546,7278743876
5715,21,Sligo,65535,10/5/2020 0:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,218,332.6466773,,,682286.8703,5348370378
5716,22,Tipperary,159553,10/5/2020 0:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,844,528.9778318,,,781276.5797,11551196729
5717,23,Waterford,116176,10/5/2020 0:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,361,310.7354359,,,643184.904,4848379555
5718,24,Westmeath,88770,10/5/2020 0:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,815,918.1029627,,,422669.3327,5208705730
5719,25,Wexford,149722,10/5/2020 0:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,446,297.8854143,,,589324.4767,6332221063
5720,26,Wicklow,142425,10/5/2020 0:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,980,688.0814464,,,427539.1986,5580728579
5721,1,Carlow,56932,10/6/2020 0:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,302,530.4573878,,,319348.5725,2432351721
5722,2,Cavan,76176,10/6/2020 0:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1029,1350.819156,,,515954.4965,5575009911
5723,3,Clare,118817,10/6/2020 0:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,727,611.8653055,,,1013948.95,8722541706
5724,4,Cork,542868,10/6/2020 0:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,2507,461.8065533,,,2129949.409,19529490886
5725,5,Donegal,159192,10/6/2020 0:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1246,782.7026484,,,2145085.774,14624041937
5726,6,Dublin,1347359,10/6/2020 0:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,18278,1356.579798,,,449433.5318,2612632655
5727,7,Galway,258058,10/6/2020 0:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,901,349.1463159,,,1972288.286,17079158586
5728,8,Kerry,147707,10/6/2020 0:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,466,315.4894487,,,1753779.819,12483603408
5729,9,Kildare,222504,10/6/2020 0:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2724,1224.247654,,,422182.0368,4726063622
5730,10,Kilkenny,99232,10/6/2020 0:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,495,498.8310223,,,453397.5722,5585391835
5731,11,Laois,84697,10/6/2020 0:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,517,610.4112306,,,398512.4622,4731211499
5732,12,Leitrim,32044,10/6/2020 0:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,124,386.9679191,,,453253.685,4618679673
5733,13,Limerick,194899,10/6/2020 0:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1118,573.6304445,,,673892.6905,7206726912
5734,14,Longford,40873,10/6/2020 0:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,388,949.2819221,,,315245.1728,3097977869
5735,15,Louth,128884,10/6/2020 0:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1106,858.1359983,,,352203.5172,2386326963
5736,16,Mayo,130507,10/6/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,681,521.8110906,,,2101964.077,16036984139
5737,17,Meath,195044,10/6/2020 0:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1190,610.1187424,,,554844.7505,6658570746
5738,18,Monaghan,61386,10/6/2020 0:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,764,1244.583456,,,392803.0473,3768943157
5739,19,Offaly,77961,10/6/2020 0:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,781,1001.782943,,,561440.3786,5558826350
5740,20,Roscommon,64544,10/6/2020 0:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,513,794.8066435,,,622494.1546,7278743876
5741,21,Sligo,65535,10/6/2020 0:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,229,349.4316014,,,682286.8703,5348370378
5742,22,Tipperary,159553,10/6/2020 0:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,849,532.1115867,,,781276.5797,11551196729
5743,23,Waterford,116176,10/6/2020 0:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,362,311.5961989,,,643184.904,4848379555
5744,24,Westmeath,88770,10/6/2020 0:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,823,927.1150163,,,422669.3327,5208705730
5745,25,Wexford,149722,10/6/2020 0:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,469,313.2472182,,,589324.4767,6332221063
5746,26,Wicklow,142425,10/6/2020 0:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,991,695.8048095,,,427539.1986,5580728579
5747,1,Carlow,56932,10/7/2020 0:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,302,530.4573878,,,319348.5725,2432351721
5748,2,Cavan,76176,10/7/2020 0:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,1052,1381.012392,,,515954.4965,5575009911
5749,3,Clare,118817,10/7/2020 0:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,758,637.9558481,,,1013948.95,8722541706
5750,4,Cork,542868,10/7/2020 0:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,2583,475.8062733,,,2129949.409,19529490886
5751,5,Donegal,159192,10/7/2020 0:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,1299,815.9957787,,,2145085.774,14624041937
5752,6,Dublin,1347359,10/7/2020 0:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,18368,1363.259532,,,449433.5318,2612632655
5753,7,Galway,258058,10/7/2020 0:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,931,360.7716095,,,1972288.286,17079158586
5754,8,Kerry,147707,10/7/2020 0:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,479,324.2906565,,,1753779.819,12483603408
5755,9,Kildare,222504,10/7/2020 0:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2739,1230.989106,,,422182.0368,4726063622
5756,10,Kilkenny,99232,10/7/2020 0:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,497,500.8465011,,,453397.5722,5585391835
5757,11,Laois,84697,10/7/2020 0:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,525,619.8566655,,,398512.4622,4731211499
5758,12,Leitrim,32044,10/7/2020 0:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,125,390.0886281,,,453253.685,4618679673
5759,13,Limerick,194899,10/7/2020 0:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,1139,584.4052561,,,673892.6905,7206726912
5760,14,Longford,40873,10/7/2020 0:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,394,963.9615394,,,315245.1728,3097977869
5761,15,Louth,128884,10/7/2020 0:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,1111,862.0154558,,,352203.5172,2386326963
5762,16,Mayo,130507,10/7/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,690,528.7072724,,,2101964.077,16036984139
5763,17,Meath,195044,10/7/2020 0:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,1232,631.6523451,,,554844.7505,6658570746
5764,18,Monaghan,61386,10/7/2020 0:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,777,1265.760923,,,392803.0473,3768943157
5765,19,Offaly,77961,10/7/2020 0:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,790,1013.327176,,,561440.3786,5558826350
5766,20,Roscommon,64544,10/7/2020 0:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,516,799.4546356,,,622494.1546,7278743876
5767,21,Sligo,65535,10/7/2020 0:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,240,366.2165255,,,682286.8703,5348370378
5768,22,Tipperary,159553,10/7/2020 0:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,855,535.8720927,,,781276.5797,11551196729
